,ids,growth,status
98,{'AAFOLC_21225'},0.04447377605182028,optimal
99,{'AAFOLC_01870'},0.04447377605182028,optimal
100,{'AAFOLC_03645'},-9.026829791977753e-12,optimal
101,{'AAFOLC_22230'},0.04447377605182258,optimal
102,{'AAFOLC_18200'},0.04447377605182344,optimal
103,{'AAFOLC_10100'},0.04447377605182344,optimal
104,{'AAFOLC_18105'},0.04447377605182344,optimal
105,{'AAFOLC_19450'},0.04447377605182344,optimal
106,{'AAFOLC_05750'},0.04447377605182344,optimal
107,{'AAFOLC_06120'},0.04447377605182344,optimal
108,{'AAFOLC_10410'},0.04447377605182344,optimal
109,{'AAFOLC_05175'},0.04447377605182344,optimal
110,{'AAFOLC_20575'},0.04447377605182344,optimal
111,{'AAFOLC_02840'},0.04447377605182344,optimal
112,{'AAFOLC_20395'},0.04447377605182344,optimal
113,{'AAFOLC_11525'},0.04447377605182344,optimal
114,{'AAFOLC_15710'},-1.1863782272387677e-16,optimal
115,{'AAFOLC_15160'},0.0,optimal
116,{'AAFOLC_17065'},0.04447377605181903,optimal
117,{'AAFOLC_00660'},0.04447377605182344,optimal
118,{'AAFOLC_09005'},-5.57003305011615e-17,optimal
119,{'AAFOLC_18820'},1.7548999012879982e-28,optimal
120,{'AAFOLC_19700'},0.044473776051820076,optimal
121,{'AAFOLC_05180'},0.0444737760518223,optimal
122,{'AAFOLC_13755'},0.0444737760518223,optimal
123,{'AAFOLC_02490'},0.04447377605182517,optimal
124,{'AAFOLC_15050'},0.04447377605182517,optimal
125,{'AAFOLC_17940'},0.04447377605182517,optimal
126,{'AAFOLC_04075'},0.04447377605182517,optimal
127,{'AAFOLC_10360'},0.04447377605182517,optimal
128,{'AAFOLC_03355'},0.04447377605182517,optimal
129,{'AAFOLC_01885'},0.04447377605182517,optimal
130,{'AAFOLC_03810'},0.04447377605182517,optimal
131,{'AAFOLC_17045'},0.04447377605182517,optimal
132,{'AAFOLC_15805'},0.04447377605182517,optimal
133,{'AAFOLC_13555'},0.04447377605182517,optimal
134,{'AAFOLC_03490'},0.04447377605182517,optimal
135,{'AAFOLC_09060'},0.04447377605182517,optimal
136,{'AAFOLC_05535'},0.022819664432260977,optimal
137,{'AAFOLC_22215'},0.044473776051818965,optimal
138,{'AAFOLC_21315'},0.044473776051824794,optimal
139,{'AAFOLC_17165'},0.044473776051824794,optimal
140,{'AAFOLC_03365'},0.044473776051824794,optimal
141,{'AAFOLC_16495'},2.9007531040715106e-16,optimal
142,{'AAFOLC_05070'},0.04447377605181986,optimal
143,{'AAFOLC_17365'},0.044473776051824794,optimal
144,{'AAFOLC_06590'},0.044473776051824794,optimal
145,{'AAFOLC_03285'},1.675780607411594e-17,optimal
146,{'AAFOLC_10125'},0.044473776051813844,optimal
147,{'AAFOLC_04380'},0.044473739078298095,optimal
148,{'AAFOLC_17025'},0.04447377605182287,optimal
149,{'AAFOLC_10950'},0.044473776051824794,optimal
150,{'AAFOLC_00770'},0.044473776051824794,optimal
151,{'AAFOLC_21340'},2.6732503752384273e-16,optimal
152,{'AAFOLC_14305'},0.04447377605181709,optimal
153,{'AAFOLC_14445'},3.002049071295382e-13,optimal
154,{'AAFOLC_13540'},0.044473776051819666,optimal
155,{'AAFOLC_07560'},4.1435252350451724e-17,optimal
156,{'AAFOLC_07070'},0.04447377605181691,optimal
157,{'AAFOLC_05885'},0.044473776051824794,optimal
158,{'AAFOLC_09465'},3.947897109696186e-15,optimal
159,{'AAFOLC_18305'},0.044473776051821,optimal
160,{'AAFOLC_21930'},0.044473776051824794,optimal
161,{'AAFOLC_20300'},0.044473776051824794,optimal
162,{'AAFOLC_18310'},0.044473776051824794,optimal
163,{'AAFOLC_10250'},0.044473776051824794,optimal
164,{'AAFOLC_01865'},0.044473776051824794,optimal
165,{'AAFOLC_21205'},0.044473776051824794,optimal
166,{'AAFOLC_13080'},0.044473776051824794,optimal
167,{'AAFOLC_16025'},2.6732503752384273e-16,optimal
168,{'AAFOLC_09500'},9.216949471826522e-13,optimal
169,{'AAFOLC_21405'},0.044473776051820214,optimal
170,{'AAFOLC_07155'},0.04447377605182263,optimal
171,{'AAFOLC_09180'},0.04447377605182263,optimal
172,{'AAFOLC_18335'},0.04447377605182263,optimal
173,{'AAFOLC_21795'},0.04447360669978853,optimal
174,{'AAFOLC_11120'},0.044473776051829034,optimal
175,{'AAFOLC_05755'},0.04447377605182263,optimal
176,{'AAFOLC_07955'},0.04447377605182263,optimal
177,{'AAFOLC_02965'},1.7293318092663913e-14,optimal
178,{'AAFOLC_17240'},3.139919243527793e-17,optimal
179,{'AAFOLC_11580'},0.044473776051780115,optimal
180,{'AAFOLC_08785'},0.044473776051813484,optimal
181,{'AAFOLC_11595'},0.044473776051813484,optimal
182,{'AAFOLC_18170'},0.044473776051813484,optimal
183,{'AAFOLC_18880'},0.044473776051813484,optimal
184,{'AAFOLC_08135'},0.044473776051813484,optimal
185,{'AAFOLC_00445'},0.044473776051813484,optimal
186,{'AAFOLC_00370'},-2.9414151913887653e-16,optimal
187,{'AAFOLC_03620'},-1.88043762802262e-14,optimal
188,{'AAFOLC_16160'},0.044450085842102784,optimal
189,{'AAFOLC_19125'},0.044473776051808286,optimal
190,{'AAFOLC_10325'},0.04447377605182229,optimal
191,{'AAFOLC_14090'},2.4101505714406564e-16,optimal
192,{'AAFOLC_01350'},0.044473776051823254,optimal
193,{'AAFOLC_16870'},0.04447377605182229,optimal
194,{'AAFOLC_03820'},0.04447377605182229,optimal
195,{'AAFOLC_20075'},0.04447377605182229,optimal
196,{'AAFOLC_09470'},3.4438031613057793e-16,optimal
