,ids,growth,status
113,{'AAFOLC_06390'},0.10879416865747889,optimal
114,{'AAFOLC_18355'},0.10879416865747889,optimal
115,{'AAFOLC_06170'},0.10879416865747889,optimal
116,{'AAFOLC_13510'},0.10879416865747889,optimal
117,{'AAFOLC_11045'},0.10879416865747889,optimal
118,{'AAFOLC_03475'},-2.4083367597128843e-19,optimal
119,{'AAFOLC_15520'},0.1087941686574787,optimal
120,{'AAFOLC_13535'},0.10879416865747889,optimal
121,{'AAFOLC_01390'},0.10879416865747889,optimal
122,{'AAFOLC_04230'},0.10879416865747889,optimal
123,{'AAFOLC_16035'},0.10879416865747889,optimal
124,{'AAFOLC_09005'},1.694765640586025e-17,optimal
125,{'AAFOLC_20670'},0.10879416865747821,optimal
126,{'AAFOLC_04150'},1.703384104053198e-15,optimal
127,{'AAFOLC_07420'},0.10879416865747792,optimal
128,{'AAFOLC_07165'},0.10878502136093315,optimal
129,{'AAFOLC_21240'},0.10745163870973472,optimal
130,{'AAFOLC_08500'},0.10879416865747926,optimal
131,{'AAFOLC_21105'},0.10879416865747873,optimal
132,{'AAFOLC_06185'},0.10879416865747873,optimal
133,{'AAFOLC_10540'},0.10879416865747873,optimal
134,{'AAFOLC_18280'},-1.190364214752644e-16,optimal
135,{'AAFOLC_09800'},0.1087941686574783,optimal
136,{'AAFOLC_01865'},0.10879416865747873,optimal
137,{'AAFOLC_00670'},0.10879416865747873,optimal
138,{'AAFOLC_17590'},0.10879416865747873,optimal
139,{'AAFOLC_10885'},0.10879416865747873,optimal
140,{'AAFOLC_13080'},0.10879416865747873,optimal
141,{'AAFOLC_21170'},0.10879416865747873,optimal
142,{'AAFOLC_05170'},0.10879416865747873,optimal
143,{'AAFOLC_15410'},0.10879416865747873,optimal
144,{'AAFOLC_16655'},0.10879416865747873,optimal
145,{'AAFOLC_20965'},0.10879416865747873,optimal
146,{'AAFOLC_17625'},0.10879416865747873,optimal
147,{'AAFOLC_04295'},0.10879416865747873,optimal
148,{'AAFOLC_03605'},0.10879416865747873,optimal
149,{'AAFOLC_18140'},0.10879416865747873,optimal
150,{'AAFOLC_00390'},0.10879416865747873,optimal
151,{'AAFOLC_13120'},0.10879416865747873,optimal
152,{'AAFOLC_07285'},0.10879416865747873,optimal
153,{'AAFOLC_02060'},0.10879416865747873,optimal
154,{'AAFOLC_07790'},0.10879416865747873,optimal
155,{'AAFOLC_00665'},0.10879416865747873,optimal
156,{'AAFOLC_10565'},0.10879416865747873,optimal
157,{'AAFOLC_00695'},0.10879416865747873,optimal
158,{'AAFOLC_14945'},-1.1961566446733814e-16,optimal
159,{'AAFOLC_04075'},0.10879416865747775,optimal
160,{'AAFOLC_17015'},0.10879416865747873,optimal
161,{'AAFOLC_10575'},0.10879416865747873,optimal
162,{'AAFOLC_17330'},0.10879416865747873,optimal
163,{'AAFOLC_16635'},0.10879416865747873,optimal
164,{'AAFOLC_07675'},0.10879416865747873,optimal
165,{'AAFOLC_02020'},0.10879416865747873,optimal
166,{'AAFOLC_00740'},0.10879416865747873,optimal
167,{'AAFOLC_06815'},0.10879416865747873,optimal
168,{'AAFOLC_12980'},0.10879416865747873,optimal
169,{'AAFOLC_03065'},0.10879416865747873,optimal
170,{'AAFOLC_04725'},0.10879416865747873,optimal
171,{'AAFOLC_02705'},7.572469764192758e-17,optimal
172,{'AAFOLC_05790'},0.10592572245702171,optimal
173,{'AAFOLC_09825'},0.10879416865747886,optimal
174,{'AAFOLC_05615'},0.1087941686574783,optimal
175,{'AAFOLC_00625'},0.1087941686574783,optimal
176,{'AAFOLC_04925'},-1.1961566446733834e-16,optimal
177,{'AAFOLC_10360'},0.10879416865747868,optimal
178,{'AAFOLC_19415'},0.1087941686574783,optimal
179,{'AAFOLC_16065'},0.1087941686574783,optimal
180,{'AAFOLC_09375'},0.1087941686574783,optimal
181,{'AAFOLC_19600'},0.1087941686574783,optimal
182,{'AAFOLC_12280'},6.470768439421078e-17,optimal
183,{'AAFOLC_17310'},0.10879416865747842,optimal
184,{'AAFOLC_04145'},0.1087941686574783,optimal
185,{'AAFOLC_19785'},0.1087941686574783,optimal
186,{'AAFOLC_10105'},-1.0938738333100895e-16,optimal
187,{'AAFOLC_06180'},0.10879416865747828,optimal
188,{'AAFOLC_04950'},0.1087941686574783,optimal
189,{'AAFOLC_16085'},0.1087941686574783,optimal
190,{'AAFOLC_19620'},0.1087941686574783,optimal
191,{'AAFOLC_21340'},7.554912439115998e-17,optimal
192,{'AAFOLC_21450'},0.10879416865747758,optimal
193,{'AAFOLC_00440'},0.1087941686574783,optimal
194,{'AAFOLC_22325'},-1.1961566446733834e-16,optimal
195,{'AAFOLC_18640'},0.10879416865747853,optimal
196,{'AAFOLC_05800'},0.1087941686574789,optimal
197,{'AAFOLC_10165'},0.10879001615250065,optimal
198,{'AAFOLC_01340'},0.10879416865747901,optimal
199,{'AAFOLC_14695'},0.10879416865747854,optimal
200,{'AAFOLC_09170'},-8.666426552023661e-18,optimal
201,{'AAFOLC_15620'},0.10879416865747835,optimal
202,{'AAFOLC_21865'},0.10879416865747865,optimal
203,{'AAFOLC_05645'},-7.713936740128998e-17,optimal
204,{'AAFOLC_04380'},0.10879394740222884,optimal
205,{'AAFOLC_11405'},0.1087941686574784,optimal
206,{'AAFOLC_13815'},0.10879416865747865,optimal
207,{'AAFOLC_13065'},0.10879416865747865,optimal
208,{'AAFOLC_17060'},0.10879416865747865,optimal
209,{'AAFOLC_08165'},0.10879416865747833,optimal
210,{'AAFOLC_01020'},0.10879416865747833,optimal
211,{'AAFOLC_02515'},0.10879416865747833,optimal
212,{'AAFOLC_16495'},-1.8521142035751395e-16,optimal
213,{'AAFOLC_13445'},0.10879416865747837,optimal
214,{'AAFOLC_05695'},9.383067321889182e-17,optimal
215,{'AAFOLC_21225'},0.10879416865747746,optimal
216,{'AAFOLC_08470'},0.10879416865747833,optimal
217,{'AAFOLC_08280'},0.10879416865747833,optimal
218,{'AAFOLC_19125'},0.10879416865747833,optimal
219,{'AAFOLC_14475'},0.10879416865747833,optimal
220,{'AAFOLC_05305'},0.10879416865747833,optimal
221,{'AAFOLC_22395'},0.10879416865747833,optimal
222,{'AAFOLC_15205'},0.10879416865747833,optimal
223,{'AAFOLC_22500'},-1.1116352632294027e-17,optimal
224,{'AAFOLC_22200'},0.0,optimal
225,{'AAFOLC_13000'},0.10879416865747876,optimal
226,{'AAFOLC_11595'},0.10879416865747833,optimal
227,{'AAFOLC_00445'},0.10879416865747833,optimal
228,{'AAFOLC_11220'},0.10879416865747833,optimal
