,ids,growth,status
361,{'AAFOLC_17660'},0.1759818234300096,optimal
362,{'AAFOLC_13675'},0.1759818234300096,optimal
363,{'AAFOLC_06425'},0.1759818234300096,optimal
364,{'AAFOLC_02920'},-2.707999269087757e-16,optimal
365,{'AAFOLC_05300'},0.17598182343000943,optimal
366,{'AAFOLC_11125'},0.17598182343000834,optimal
367,{'AAFOLC_22455'},0.17598182343000834,optimal
368,{'AAFOLC_15875'},0.17598182343000834,optimal
369,{'AAFOLC_14155'},0.17598182343000834,optimal
370,{'AAFOLC_04000'},0.17598182343000834,optimal
371,{'AAFOLC_18690'},0.17598182343000834,optimal
372,{'AAFOLC_04185'},0.17598182343000834,optimal
373,{'AAFOLC_08495'},0.17598182343000834,optimal
374,{'AAFOLC_15605'},8.369024800179238e-16,optimal
375,{'AAFOLC_09265'},0.17598182343000968,optimal
376,{'AAFOLC_13835'},0.17598182343000834,optimal
377,{'AAFOLC_08110'},0.17598182343000834,optimal
378,{'AAFOLC_03810'},0.17598182343000834,optimal
379,{'AAFOLC_18205'},0.17598182343000834,optimal
380,{'AAFOLC_22450'},2.1087904371322524e-17,optimal
381,{'AAFOLC_07520'},0.17041664178871158,optimal
382,{'AAFOLC_01285'},0.17598182343001917,optimal
383,{'AAFOLC_02805'},0.17598182343001034,optimal
384,{'AAFOLC_12265'},0.17598182343001034,optimal
385,{'AAFOLC_04325'},0.17598182343001034,optimal
386,{'AAFOLC_07510'},0.17598182343001034,optimal
387,{'AAFOLC_17910'},,infeasible
388,{'AAFOLC_10840'},0.17598182343001031,optimal
389,{'AAFOLC_06715'},0.17598182343000995,optimal
390,{'AAFOLC_11140'},0.17598182343000995,optimal
391,{'AAFOLC_17365'},0.17598182343000995,optimal
392,{'AAFOLC_02560'},0.17598182343000995,optimal
393,{'AAFOLC_08645'},0.17598182343000995,optimal
394,{'AAFOLC_04680'},0.17598182343000995,optimal
395,{'AAFOLC_06480'},-2.0522980965087957e-16,optimal
396,{'AAFOLC_02490'},0.17598182343001015,optimal
