,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_co2_e,EX_o2_e
300,EX_co2_e,,,,,,,-0.4472538906277075,-11.552631578947302
301,EX_co2_e,,,,,,,-0.4472538906277075,-11.223545706371128
302,EX_co2_e,,,,,,,-0.4472538906277075,-10.894459833794954
303,EX_co2_e,0.0,7.781095556484512e-28,,0.009363412072450169,9.374135826349647,,-0.4472538906277075,-10.56537396121878
304,EX_co2_e,0.0,0.0,,0.009363412072450459,9.374135826349935,,-0.4472538906277075,-10.236288088642606
305,EX_co2_e,0.0,0.0,,0.009363412072451185,9.374135826350665,,-0.4472538906277075,-9.907202216066434
306,EX_co2_e,0.0,0.0,,0.009363412072451121,9.374135826350603,,-0.4472538906277075,-9.578116343490258
307,EX_co2_e,0.0,0.0,,0.00936341207245076,9.37413582635024,,-0.4472538906277075,-9.249030470914086
308,EX_co2_e,0.0,8.773862801106842e-27,,0.009363412072450812,9.374135826350292,,-0.4472538906277075,-8.919944598337912
309,EX_co2_e,0.0,0.0,,0.00936341207245082,9.3741358263503,,-0.4472538906277075,-8.590858725761738
310,EX_co2_e,0.0,0.0,,0.009363412072451548,9.374135826351031,,-0.4472538906277075,-8.261772853185564
311,EX_co2_e,0.0,0.0,,0.00936341207245068,9.374135826350157,,-0.4472538906277075,-7.93268698060939
312,EX_co2_e,0.0,0.0,,0.00936341207245141,9.374135826350892,,-0.4472538906277075,-7.6036011080332155
313,EX_co2_e,0.0,0.0,,0.009363412072451243,9.374135826350722,,-0.4472538906277075,-7.2745152354570415
314,EX_co2_e,0.0,0.0,,0.009363412072451465,9.374135826350948,,-0.4472538906277075,-6.945429362880868
315,EX_co2_e,0.0,0.0,,0.009363412072451205,9.374135826350683,,-0.4472538906277075,-6.616343490304694
316,EX_co2_e,0.0,0.0,,0.009363412072450871,9.37413582635035,,-0.4472538906277075,-6.28725761772852
317,EX_co2_e,0.0,0.0,,0.009363412072451331,9.374135826350814,,-0.4472538906277075,-5.958171745152346
318,EX_co2_e,,,,,,,-0.4472538906277075,-5.629085872576172
319,EX_co2_e,,,,,,,-0.4472538906277075,-5.299999999999999
320,EX_co2_e,,,,,,,-0.3354404179707806,-11.552631578947302
321,EX_co2_e,,,,,,,-0.3354404179707806,-11.223545706371128
322,EX_co2_e,0.005765797583349674,7.696534735464236,,0.007022559054339123,9.374135826351642,,-0.3354404179707806,-10.894459833794954
323,EX_co2_e,0.0,6.1251920038503484e-27,,0.007022559054343003,9.374135826356822,,-0.3354404179707806,-10.56537396121878
324,EX_co2_e,0.0,0.0,,0.007022559054342995,9.374135826356811,,-0.3354404179707806,-10.236288088642606
325,EX_co2_e,0.0,0.0,,0.007022559054343131,9.374135826356992,,-0.3354404179707806,-9.907202216066434
326,EX_co2_e,0.0,0.0,,0.007022559054343057,9.374135826356895,,-0.3354404179707806,-9.578116343490258
327,EX_co2_e,0.0,0.0,,0.007022559054343009,9.374135826356829,,-0.3354404179707806,-9.249030470914086
328,EX_co2_e,0.0,5.794917912589715e-28,,0.007022559054344749,9.374135826359153,,-0.3354404179707806,-8.919944598337912
329,EX_co2_e,0.0,0.0,,0.00702255905434243,9.374135826356058,,-0.3354404179707806,-8.590858725761738
330,EX_co2_e,0.0,0.0,,0.007022559054345077,9.374135826359597,,-0.3354404179707806,-8.261772853185564
331,EX_co2_e,0.0,0.0,,0.007022559054344757,9.374135826359163,,-0.3354404179707806,-7.93268698060939
332,EX_co2_e,0.0,0.0,,0.007022559054344127,9.37413582635832,,-0.3354404179707806,-7.6036011080332155
333,EX_co2_e,0.0,0.0,,0.007022559054344785,9.374135826359199,,-0.3354404179707806,-7.2745152354570415
334,EX_co2_e,0.0,0.0,,0.007022559054343399,9.374135826357355,,-0.3354404179707806,-6.945429362880868
335,EX_co2_e,0.0,0.0,,0.007022559054343436,9.374135826357401,,-0.3354404179707806,-6.616343490304694
336,EX_co2_e,0.0,0.0,,0.007022559054345262,9.374135826359842,,-0.3354404179707806,-6.28725761772852
337,EX_co2_e,0.0,0.0,,0.007022559054343813,9.374135826357906,,-0.3354404179707806,-5.958171745152346
338,EX_co2_e,0.0,0.0,,0.006606331410284145,8.818530036515979,,-0.3354404179707806,-5.629085872576172
339,EX_co2_e,,,,,,,-0.3354404179707806,-5.299999999999999
340,EX_co2_e,,,,,,,-0.22362694531385374,-11.552631578947302
341,EX_co2_e,,,,,,,-0.22362694531385374,-11.223545706371128
342,EX_co2_e,0.0,2.328319496706287e-26,,0.004681706036225003,9.37413582634948,,-0.22362694531385374,-10.894459833794954
343,EX_co2_e,0.0,0.0,,0.004681706036228023,9.37413582635553,,-0.22362694531385374,-10.56537396121878
344,EX_co2_e,0.0,0.0,,0.0046817060362282035,9.37413582635589,,-0.22362694531385374,-10.236288088642606
345,EX_co2_e,0.0,0.0,,0.004681706036228569,9.374135826356632,,-0.22362694531385374,-9.907202216066434
346,EX_co2_e,0.0,0.0,,0.0046817060362282035,9.37413582635589,,-0.22362694531385374,-9.578116343490258
347,EX_co2_e,0.0,0.0,,0.004681706036223729,9.374135826346928,,-0.22362694531385374,-9.249030470914086
348,EX_co2_e,0.0,0.0,,0.004681706036225654,9.374135826350793,,-0.22362694531385374,-8.919944598337912
349,EX_co2_e,0.0,0.0,,0.00468170603622557,9.374135826350622,,-0.22362694531385374,-8.590858725761738
350,EX_co2_e,0.0,0.0,,0.004681706036225154,9.374135826349786,,-0.22362694531385374,-8.261772853185564
351,EX_co2_e,0.0,0.0,,0.004681706036224881,9.374135826349242,,-0.22362694531385374,-7.93268698060939
352,EX_co2_e,0.0,0.0,,0.004681706036225335,9.374135826350148,,-0.22362694531385374,-7.6036011080332155
353,EX_co2_e,0.0,0.0,,0.00468170603622615,9.374135826351782,,-0.22362694531385374,-7.2745152354570415
354,EX_co2_e,0.0,0.0,,0.004681706036225091,9.374135826349661,,-0.22362694531385374,-6.945429362880868
355,EX_co2_e,0.0,0.0,,0.004681706036225724,9.37413582635093,,-0.22362694531385374,-6.616343490304694
356,EX_co2_e,0.0,0.0,,0.004681706036226246,9.374135826351976,,-0.22362694531385374,-6.28725761772852
357,EX_co2_e,0.0,0.0,,0.0046817060362258365,9.374135826351154,,-0.22362694531385374,-5.958171745152346
358,EX_co2_e,0.0,0.0,,0.004681706036226279,9.374135826352044,,-0.22362694531385374,-5.629085872576172
359,EX_co2_e,,,,,,,-0.22362694531385374,-5.299999999999999
360,EX_co2_e,,,,,,,-0.11181347265692665,-11.552631578947302
361,EX_co2_e,0.0,4.541881691922336e-26,,0.0023408530181180027,9.374135826371528,,-0.11181347265692665,-11.223545706371128
362,EX_co2_e,0.0,0.0,,0.0023408530181178466,9.374135826370905,,-0.11181347265692665,-10.894459833794954
363,EX_co2_e,0.0,0.0,,0.0023408530181175534,9.374135826369734,,-0.11181347265692665,-10.56537396121878
364,EX_co2_e,0.0,0.0,,0.002340853018117293,9.374135826368693,,-0.11181347265692665,-10.236288088642606
365,EX_co2_e,0.0,0.0,,0.002340853018117417,9.374135826369193,,-0.11181347265692665,-9.907202216066434
366,EX_co2_e,0.0,0.0,,0.0023408530181168725,9.374135826367006,,-0.11181347265692665,-9.578116343490258
367,EX_co2_e,0.0,0.0,,0.002340853018117372,9.374135826369002,,-0.11181347265692665,-9.249030470914086
368,EX_co2_e,0.0,0.0,,0.00234085301811667,9.3741358263662,,-0.11181347265692665,-8.919944598337912
369,EX_co2_e,0.0,0.0,,0.002340853018117012,9.374135826367562,,-0.11181347265692665,-8.590858725761738
370,EX_co2_e,0.0,0.0,,0.0023408530181163794,9.374135826365034,,-0.11181347265692665,-8.261772853185564
371,EX_co2_e,0.0,0.0,,0.0023408530181167914,9.374135826366683,,-0.11181347265692665,-7.93268698060939
372,EX_co2_e,0.0,0.0,,0.0023408530181162836,9.374135826364652,,-0.11181347265692665,-7.6036011080332155
373,EX_co2_e,0.0,0.0,,0.0023408530181168227,9.374135826366807,,-0.11181347265692665,-7.2745152354570415
374,EX_co2_e,0.0,0.0,,0.002340853018115956,9.374135826363338,,-0.11181347265692665,-6.945429362880868
375,EX_co2_e,0.0,0.0,,0.002340853018116295,9.374135826364697,,-0.11181347265692665,-6.616343490304694
376,EX_co2_e,0.0,0.0,,0.0023408530181159197,9.374135826363194,,-0.11181347265692665,-6.28725761772852
377,EX_co2_e,0.0,0.0,,0.002340853018116277,9.374135826364624,,-0.11181347265692665,-5.958171745152346
378,EX_co2_e,0.0,0.0,,0.0023408530181155897,9.37413582636187,,-0.11181347265692665,-5.629085872576172
379,EX_co2_e,,,,,,,-0.11181347265692665,-5.299999999999999
380,EX_co2_e,0.0,,,0.0,,,0.0,-11.552631578947302
381,EX_co2_e,0.0,,,0.0,,,0.0,-11.223545706371128
382,EX_co2_e,0.0,,,0.0,,,0.0,-10.894459833794954
383,EX_co2_e,0.0,,,0.0,,,0.0,-10.56537396121878
384,EX_co2_e,0.0,,,0.0,,,0.0,-10.236288088642606
385,EX_co2_e,0.0,,,0.0,,,0.0,-9.907202216066434
386,EX_co2_e,0.0,,,0.0,,,0.0,-9.578116343490258
387,EX_co2_e,0.0,,,0.0,,,0.0,-9.249030470914086
388,EX_co2_e,0.0,,,0.0,,,0.0,-8.919944598337912
389,EX_co2_e,0.0,,,0.0,,,0.0,-8.590858725761738
390,EX_co2_e,0.0,,,0.0,,,0.0,-8.261772853185564
391,EX_co2_e,0.0,,,0.0,,,0.0,-7.93268698060939
392,EX_co2_e,0.0,,,0.0,,,0.0,-7.6036011080332155
393,EX_co2_e,0.0,,,0.0,,,0.0,-7.2745152354570415
394,EX_co2_e,0.0,,,0.0,,,0.0,-6.945429362880868
395,EX_co2_e,0.0,,,0.0,,,0.0,-6.616343490304694
396,EX_co2_e,0.0,,,0.0,,,0.0,-6.28725761772852
397,EX_co2_e,0.0,,,0.0,,,0.0,-5.958171745152346
398,EX_co2_e,0.0,,,0.0,,,0.0,-5.629085872576172
399,EX_co2_e,0.0,,,0.0,,,0.0,-5.299999999999999
