,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_h2_e,EX_o2_e
129,EX_co2_e,0.0,,,0.011583415713540364,9.374135826357703,,-18.186206896551724,-9.612159709618846
130,EX_co2_e,0.0,,,0.013900098856247796,9.374135826357053,,-18.186206896551724,-9.396551724137904
131,EX_co2_e,0.0,,,0.016216781998955505,9.374135826356794,,-18.186206896551724,-9.18094373865696
132,EX_co2_e,0.0,1.1359521233783697e-13,,0.018533465141663704,9.374135826356937,,-18.186206896551724,-8.965335753176019
133,EX_co2_e,0.0,0.0,,0.02085014828437202,9.37413582635713,,-18.186206896551724,-8.749727767695077
134,EX_co2_e,0.0,0.0,,0.023166831427077962,9.374135826355964,,-18.186206896551724,-8.534119782214134
135,EX_co2_e,0.0,0.0,,0.0254835145697884,9.37413582635726,,-18.186206896551724,-8.318511796733192
136,EX_co2_e,0.0,0.0,,0.027800197712494597,9.374135826356433,,-18.186206896551724,-8.10290381125225
137,EX_co2_e,0.0,0.0,,0.030116880855202293,9.374135826356309,,-18.186206896551724,-7.887295825771307
138,EX_co2_e,0.0,0.0,,0.03243356399791022,9.374135826356316,,-18.186206896551724,-7.671687840290366
139,EX_co2_e,0.0,0.0,,0.034750247140619625,9.374135826356875,,-18.186206896551724,-7.456079854809423
140,EX_co2_e,0.0,0.0,,0.037066930283326346,9.374135826356428,,-18.186206896551724,-7.240471869328481
141,EX_co2_e,0.0,0.0,,0.030247394153517116,7.431363325011195,,-18.186206896551724,-7.024863883847538
142,EX_co2_e,0.0,0.0,,0.004827923491151033,1.2504209377620348,,-18.186206896551724,-6.809255898366596
143,EX_co2_e,,,,,,,-18.186206896551724,-6.593647912885653
144,EX_co2_e,,,,,,,-18.186206896551724,-6.378039927404711
145,EX_co2_e,,,,,,,-18.186206896551724,-6.162431941923769
146,EX_co2_e,,,,,,,-18.186206896551724,-5.9468239564428265
147,EX_co2_e,,,,,,,-18.186206896551724,-5.731215970961884
148,EX_co2_e,,,,,,,-18.186206896551724,-5.5156079854809414
149,EX_co2_e,,,,,,,-18.186206896551724,-5.299999999999999
150,EX_co2_e,,,,,,,-17.882758620689653,-11.552631578947327
151,EX_co2_e,,,,,,,-17.882758620689653,-11.337023593466386
152,EX_co2_e,,,,,,,-17.882758620689653,-11.121415607985442
153,EX_co2_e,,,,,,,-17.882758620689653,-10.9058076225045
154,EX_co2_e,,,,,,,-17.882758620689653,-10.690199637023557
155,EX_co2_e,0.0,,,0.0,26.79524663815454,,-17.882758620689653,-10.474591651542616
156,EX_co2_e,0.0,,,0.002316683142706015,9.37413582634695,,-17.882758620689653,-10.258983666061674
157,EX_co2_e,0.0,,,0.004633366285416045,9.37413582635719,,-17.882758620689653,-10.04337568058073
158,EX_co2_e,0.0,,,0.006950049428123718,9.374135826355918,,-17.882758620689653,-9.827767695099789
159,EX_co2_e,0.0,,,0.009266732570832686,9.374135826357582,,-17.882758620689653,-9.612159709618846
160,EX_co2_e,0.0,,,0.011583415713540412,9.374135826357142,,-17.882758620689653,-9.396551724137904
161,EX_co2_e,0.0,,,0.01390009885624876,9.374135826357277,,-17.882758620689653,-9.18094373865696
162,EX_co2_e,0.0,,,0.01621678199895508,9.374135826355944,,-17.882758620689653,-8.965335753176019
163,EX_co2_e,0.0,6.394181831291907e-30,,0.018533465141663534,9.374135826356383,,-17.882758620689653,-8.749727767695077
164,EX_co2_e,0.0,0.0,,0.02085014828437177,9.374135826356566,,-17.882758620689653,-8.534119782214134
165,EX_co2_e,0.0,0.0,,0.0231668314270794,9.374135826356357,,-17.882758620689653,-8.318511796733192
166,EX_co2_e,0.0,0.0,,0.025483514569787646,9.37413582635648,,-17.882758620689653,-8.10290381125225
167,EX_co2_e,0.0,0.0,,0.027800197712495256,9.374135826356321,,-17.882758620689653,-7.887295825771307
168,EX_co2_e,0.0,0.0,,0.03011688085520345,9.374135826356452,,-17.882758620689653,-7.671687840290366
169,EX_co2_e,0.0,0.0,,0.0324335639979117,9.374135826356575,,-17.882758620689653,-7.456079854809423
170,EX_co2_e,0.0,0.0,,0.03475024714062084,9.374135826356953,,-17.882758620689653,-7.240471869328481
171,EX_co2_e,0.0,0.0,,0.03478279823741533,8.869991595270276,,-17.882758620689653,-7.024863883847538
172,EX_co2_e,0.0,0.0,,0.014678183499951451,3.8323789467414686,,-17.882758620689653,-6.809255898366596
173,EX_co2_e,,,,,,,-17.882758620689653,-6.593647912885653
174,EX_co2_e,,,,,,,-17.882758620689653,-6.378039927404711
175,EX_co2_e,,,,,,,-17.882758620689653,-6.162431941923769
176,EX_co2_e,,,,,,,-17.882758620689653,-5.9468239564428265
177,EX_co2_e,,,,,,,-17.882758620689653,-5.731215970961884
178,EX_co2_e,,,,,,,-17.882758620689653,-5.5156079854809414
179,EX_co2_e,,,,,,,-17.882758620689653,-5.299999999999999
180,EX_co2_e,,,,,,,-17.579310344827586,-11.552631578947327
181,EX_co2_e,,,,,,,-17.579310344827586,-11.337023593466386
182,EX_co2_e,,,,,,,-17.579310344827586,-11.121415607985442
183,EX_co2_e,,,,,,,-17.579310344827586,-10.9058076225045
184,EX_co2_e,,,,,,,-17.579310344827586,-10.690199637023557
185,EX_co2_e,,,,,,,-17.579310344827586,-10.474591651542616
186,EX_co2_e,0.0,0.0,,0.0,57.954987487885575,,-17.579310344827586,-10.258983666061674
187,EX_co2_e,0.0,0.0,,0.002316683142702837,9.374135826334067,,-17.579310344827586,-10.04337568058073
