,H2_uptake,ATPM_flux,GAM_value,Mean_Difference,R2_Score
0,8.7,13.05,10,0.008796280416372534,-0.5605979669179839
1,8.7,13.05,20,0.008209168055212901,-0.3851536647433147
2,8.7,13.05,30,0.007873494860206632,-0.2390757126771934
3,8.7,13.05,40,0.007644898593757043,-0.11856759134991135
4,8.7,13.05,50,0.007473057948912717,-0.020365105704018838
5,8.7,13.05,60,0.007481792457445788,0.058347021700756896
6,8.7,13.05,70,0.007490107366940828,0.12000401895393698
7,8.7,13.05,80,0.0074980322040004614,0.16671818549530815
8,8.7,13.05,90,0.0075055937883911185,0.20032647208147902
9,8.7,13.05,100,0.007512816536278367,0.22243027484483457
10,8.7,13.05,110,0.007519722723591045,0.2344288462996894
11,8.7,13.05,120,0.007526332715499508,0.23754745048619308
12,8.7,13.05,130,0.007532665166988088,0.2328611723323717
13,8.7,13.05,140,0.007571771216097073,0.22131511942530002
14,8.799999999999999,13.200000000000001,10,0.008515638873051868,-0.4865602864148997
15,8.799999999999999,13.200000000000001,20,0.007978081307501926,-0.32172715641334326
16,8.799999999999999,13.200000000000001,30,0.007740631485075735,-0.18525204990582123
17,8.799999999999999,13.200000000000001,40,0.007515474366555974,-0.07345036446314657
18,8.799999999999999,13.200000000000001,50,0.007473057948912756,0.016844780596297015
19,8.799999999999999,13.200000000000001,60,0.0074817924574458435,0.08836375706134303
20,8.799999999999999,13.200000000000001,70,0.007490107366940835,0.14346747425692596
21,8.799999999999999,13.200000000000001,80,0.007498032204000434,0.1842029798782625
22,8.799999999999999,13.200000000000001,90,0.007505593788391054,0.21234976647259574
23,8.799999999999999,13.200000000000001,100,0.007512816536278405,0.22945849402210594
24,8.799999999999999,13.200000000000001,110,0.007519722723591106,0.23688349587201452
25,8.799999999999999,13.200000000000001,120,0.0075263327154995105,0.235810166468165
26,8.799999999999999,13.200000000000001,130,0.00753266516698796,0.22727811769995498
27,8.799999999999999,13.200000000000001,140,0.007674582818834767,0.21220082307663923
28,8.899999999999999,13.350000000000003,10,0.008234997329731063,-0.41626016912345265
29,8.899999999999999,13.350000000000003,20,0.007841591020325753,-0.2618369400367051
30,8.899999999999999,13.350000000000003,30,0.007607768109944878,-0.13477923861473173
31,8.899999999999999,13.350000000000003,40,0.00746387125757302,-0.03151276166637351
32,8.899999999999999,13.350000000000003,50,0.007473057948912835,0.05103347333908914
33,8.899999999999999,13.350000000000003,60,0.007481792457445825,0.11550617666469376
34,8.899999999999999,13.350000000000003,70,0.0074901073669408355,0.16419303539675334
35,8.899999999999999,13.350000000000003,80,0.007498032204000434,0.19907681493730744
36,8.899999999999999,13.350000000000003,90,0.007505593788391037,0.2218804092716865
37,8.899999999999999,13.350000000000003,100,0.0075128165362784065,0.23410450666842153
38,8.899999999999999,13.350000000000003,110,0.00751972272359105,0.2370592029087225
39,8.899999999999999,13.350000000000003,120,0.007526332715499522,0.23189063215928074
40,8.899999999999999,13.350000000000003,130,0.007631305093786188,0.21960347930508783
41,8.899999999999999,13.350000000000003,140,0.007777394421572483,0.2010800742566301
42,8.999999999999998,13.500000000000004,10,0.007954355786410348,-0.34969761504370256
43,8.999999999999998,13.500000000000004,20,0.007705100733149585,-0.20548301561340154
44,8.999999999999998,13.500000000000004,30,0.00747490473481401,-0.08765727880391294
45,8.999999999999998,13.500000000000004,40,0.0074638712575731125,0.00724521704041825
46,8.999999999999998,13.500000000000004,50,0.007473057948912895,0.08220097252436376
47,8.999999999999998,13.500000000000004,60,0.0074817924574458496,0.13977428051078977
48,8.999999999999998,13.500000000000004,70,0.007490107366940827,0.1821807023734212
49,8.999999999999998,13.500000000000004,80,0.007498032204000436,0.21133969067246083
50,8.999999999999998,13.500000000000004,90,0.007505593788391091,0.22891840047875323
51,8.999999999999998,13.500000000000004,100,0.007512816536278341,0.23636831278378112
52,8.999999999999998,13.500000000000004,110,0.007519722723591116,0.23495596740977198
53,8.999999999999998,13.500000000000004,120,0.00758617125585069,0.22578884755955575
54,8.999999999999998,13.500000000000004,130,0.0077362751239315,0.20983725714787949
55,8.999999999999998,13.500000000000004,140,0.007880206024310178,0.18795287296527963
56,9.099999999999998,13.649999999999997,10,0.00780789647187208,-0.28687262417563497
