,H2_uptake,ATPM_flux,GAM_value,Mean_Difference,R2_Score
0,8.7,17.400000000000002,10,0.021030750765458267,-4.577583513810845
1,8.7,17.400000000000002,20,0.019682541959142243,-3.9806143702317476
2,8.7,17.400000000000002,30,0.018406352870835727,-3.451920036723724
3,8.7,17.400000000000002,40,0.01719656281366616,-2.983406311337604
4,8.7,17.400000000000002,50,0.016048121150276644,-2.568073298381216
5,8.7,17.400000000000002,60,0.01495647681189533,-2.199847141946537
6,8.7,17.400000000000002,70,0.013917518022194661,-1.873440780309977
7,8.7,17.400000000000002,80,0.012927520542752863,-1.584238184358215
8,8.7,17.400000000000002,90,0.011983103066931176,-1.3281976978426169
9,8.7,17.400000000000002,100,0.011081188636189876,-1.1017709913726663
10,8.7,17.400000000000002,110,0.01021897115105375,-0.9018348386539994
11,8.7,17.400000000000002,120,0.009393886208879864,-0.725633469485284
12,8.7,17.400000000000002,130,0.008828106306817319,-0.5707296842795657
13,8.7,17.400000000000002,140,0.00838344678031956,-0.43496325589711105
14,8.799999999999999,17.599999999999994,10,0.020466416540478677,-4.3306233218798935
15,8.799999999999999,17.599999999999994,20,0.019133694407059348,-3.75594841426883
16,8.799999999999999,17.599999999999994,30,0.017872164711921382,-3.247550621519796
17,8.799999999999999,17.599999999999994,40,0.016676271332181736,-2.7975529741309435
18,8.799999999999999,17.599999999999994,50,0.015541021646398942,-2.399144715297369
19,8.799999999999999,17.599999999999994,60,0.014461916863247729,-2.04641723888304
20,8.799999999999999,17.599999999999994,70,0.013434892437759208,-1.7342283362309905
21,8.799999999999999,17.599999999999994,80,0.012456266911282743,-1.4580893490467535
22,8.799999999999999,17.599999999999994,90,0.011522697817742905,-1.2140709525426847
23,8.799999999999999,17.599999999999994,100,0.010631143543162976,-0.9987241656618158
24,8.799999999999999,17.599999999999994,110,0.009778830221308979,-0.809013865013056
25,8.799999999999999,17.599999999999994,120,0.009004806819044463,-0.6422626119860495
26,8.799999999999999,17.599999999999994,130,0.008547049481558594,-0.4961030223370897
27,8.799999999999999,17.599999999999994,140,0.008108192120130746,-0.3684372403119509
28,8.899999999999999,17.799999999999997,10,0.01990208231549905,-4.090380122821644
29,8.899999999999999,17.799999999999997,20,0.01858484685497661,-3.5376358491294644
30,8.899999999999999,17.799999999999997,30,0.01733797655300724,-3.049199738985954
