,ATPM_flux,GAM_value,Mean_Difference,R2_Score
200,11.399999999999995,50,0.009526964789899397,0.00841991947690357
201,11.399999999999995,60,0.009526964789898482,0.008419919477070548
202,11.399999999999995,70,0.009526964789900845,0.00841991947662557
203,11.399999999999995,80,0.009526964789901228,0.00841991947654952
204,11.399999999999995,90,0.009526964789899948,0.00841991947679066
205,11.399999999999995,100,0.009526964789899587,0.00841991947686016
206,11.399999999999995,110,0.009526964789898774,0.008419919477008042
207,11.399999999999995,120,0.00952696478990308,0.008419919476221671
208,11.399999999999995,130,0.009526964789898713,0.008419919477022364
209,11.399999999999995,140,0.00952696478989835,0.008419919477086757
210,11.499999999999995,10,0.009526964789900694,0.008419919476653548
211,11.499999999999995,20,0.00952696478990096,0.0084199194766017
212,11.499999999999995,30,0.009526964789901718,0.0084199194764627
213,11.499999999999995,40,0.009526964789900425,0.008419919476704507
214,11.499999999999995,50,0.009526964789899443,0.008419919476895465
215,11.499999999999995,60,0.009526964789898505,0.008419919477063331
216,11.499999999999995,70,0.009526964789900843,0.008419919476624127
217,11.499999999999995,80,0.009526964789901227,0.008419919476550186
218,11.499999999999995,90,0.009526964789899953,0.008419919476789328
219,11.499999999999995,100,0.009526964789899584,0.008419919476860827
220,11.499999999999995,110,0.009526964789898774,0.008419919477007265
221,11.499999999999995,120,0.00952696478990303,0.008419919476227111
222,11.499999999999995,130,0.00952696478989875,0.00841991947701537
223,11.499999999999995,140,0.009526964789898371,0.00841991947708487
224,11.599999999999994,10,0.009526964789900698,0.008419919476646442
225,11.599999999999994,20,0.009526964789900522,0.008419919476680082
226,11.599999999999994,30,0.009526964789901803,0.00841991947645293
227,11.599999999999994,40,0.009526964789900476,0.008419919476692406
228,11.599999999999994,50,0.009526964789899433,0.00841991947689491
229,11.599999999999994,60,0.009526964789898439,0.008419919477075655
230,11.599999999999994,70,0.009526964789900843,0.008419919476624127
231,11.599999999999994,80,0.009526964789901206,0.00841991947655496
232,11.599999999999994,90,0.009526964789899969,0.008419919476784554
233,11.599999999999994,100,0.009526964789899587,0.008419919476859494
234,11.599999999999994,110,0.009526964789898791,0.008419919477004156
235,11.599999999999994,120,0.009526964789903124,0.008419919476221338
236,11.599999999999994,130,0.009526964789898746,0.00841991947701659
237,11.599999999999994,140,0.009526964789898347,0.008419919477086202
238,11.699999999999994,10,0.009526964789900727,0.008419919476641002
239,11.699999999999994,20,0.009526964789900975,0.00841991947659948
240,11.699999999999994,30,0.009526964789901777,0.008419919476456816
241,11.699999999999994,40,0.009526964789900292,0.008419919476725712
242,11.699999999999994,50,0.009526964789899466,0.008419919476885807
243,11.699999999999994,60,0.009526964789898533,0.008419919477061777
244,11.699999999999994,70,0.009526964789900845,0.00841991947662557
245,11.699999999999994,80,0.00952696478990127,0.008419919476541526
246,11.699999999999994,90,0.00952696478989997,0.008419919476784443
247,11.699999999999994,100,0.00952696478989956,0.008419919476866156
248,11.699999999999994,110,0.00952696478989878,0.008419919477007154
249,11.699999999999994,120,0.009526964789903078,0.008419919476224225
250,11.699999999999994,130,0.009526964789898723,0.008419919477021365
251,11.699999999999994,140,0.009526964789898304,0.008419919477091975
252,11.799999999999994,10,0.009526964789900777,0.008419919476638671
253,11.799999999999994,20,0.009526964789900639,0.008419919476656101
